tweet-sno-0	0	vclaim-sno-endangered-starry-butterfly-pix	1	0.6	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-hero-wombats-australia-fires	1	0.5499999999999999	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-rainbow-butterfly	1	0.49999999999999994	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-koala-australian-bushfires	1	0.44999999999999996	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-bitterroot-forest-fire	1	0.39999999999999997	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-australia-arrested-bushfires	1	0.35	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-clouds-over-australian-bushfires	1	0.3	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-koala-rescued-from-aussie-fire	1	0.25	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-australia-fires-iss-image	1	0.2	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-greene-jewish-lasers-wildfires	1	0.15000000000000002	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-fox-feeding-koalas	1	0.10000000000000002	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-fawn-bobcat-fire	1	0.05000000000000002	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-antifa-starting-fires-oregon	1	1.3877787807814457e-17	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-venomous-asp-caterpillar	1	-0.04999999999999999	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-zebra-lion-watering-hole	1	-0.09999999999999999	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-amazon-rainforest-on-fire-2019	1	-0.15	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-statutory-snake	1	-0.2	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-baya-weaver-death-video	1	-0.25	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-floating-islands-of-fire-ants	1	-0.3	SBERT-SRL-FCCKB
tweet-sno-0	0	vclaim-sno-photograph-rhino-saves-zebra	1	-0.35	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-ilhan-omar-treason-advice-iran	1	0.6	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-obama-emoluments	1	0.5499999999999999	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trumps-muslim-ban-exclude-countries-businesses	1	0.49999999999999994	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-removes-name-from-hotels	1	0.44999999999999996	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-jimmy-carter-banned-iranian-immigrants	1	0.39999999999999997	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-hotel-price-hike-march-4	1	0.35	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-jet-threat	1	0.3	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-navy-ship-display-crude-word	1	0.25	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-financial-interests-saudi-arabia	1	0.2	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-muslim-government-in-the-us	1	0.15000000000000002	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-military-ammunition	1	0.10000000000000002	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-panthera-masks	1	0.05000000000000002	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-iran-tweets-obama	1	1.3877787807814457e-17	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-did-trump-issue-order-deeming-church-an-essential-business	1	-0.04999999999999999	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-to-nuke-mexico	1	-0.09999999999999999	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-supreme-court-rules-travel-ban	1	-0.15	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-trump-tower-opens-pyongyang	1	-0.2	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-melania-trump-toronto-hotel	1	-0.25	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-did-trump-jobs-iran-nuclear-deal	1	-0.3	SBERT-SRL-FCCKB
tweet-sno-1	0	vclaim-sno-camping-world-ceo-trump	1	-0.35	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-us-army-sending-texts-on-draft	1	0.6	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-martial-law-after-christmas	1	0.5499999999999999	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-vote-for-trump-or-else	1	0.49999999999999994	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-soldier-rude-mat-retailer	1	0.44999999999999996	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-ballot-envelopes-reveal-party	1	0.39999999999999997	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-usps-secret-service-false-flag	1	0.35	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-millions-mail-in-ballots	1	0.3	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-sean-spicer-felony-note	1	0.25	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-can-you-hear-me-scam	1	0.2	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-uk-text-alert-coronavirus	1	0.15000000000000002	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-china-seed-mailings	1	0.10000000000000002	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-national-security-agencies-on-high-alert-after-trump-caught-telling-dangerous-lie	1	0.05000000000000002	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-air-field	1	1.3877787807814457e-17	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-doubletree-hotel-military-sign	1	-0.04999999999999999	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-joe-biden-war-hero-story	1	-0.09999999999999999	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-ice-cream-registration-notice	1	-0.15	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-trumps-cell-phone-leaks	1	-0.2	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-dear-rich-bastard	1	-0.25	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-freedom-of-choice-act	1	-0.3	SBERT-SRL-FCCKB
tweet-sno-2	0	vclaim-sno-invisibility-check	1	-0.35	SBERT-SRL-FCCKB
